feature_call,num_cells,pct_cells,median_umis,stddev_umis
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,427.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hTAB1_1.TAB1|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human,1.0,0.020374898125509373,120.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_5.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,295.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_4.RELA|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,396.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_4.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,229.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_4.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|2.CRko.sg_hDMD-INTRON_3.DMD-INTRON|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human,1.0,0.020374898125509373,329.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_4.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,295.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_4.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_4.TNFRSF1A|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,488.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_4.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,3.0,0.061124694376528114,388.0,32.42769735204082
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_4.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,287.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_4.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,304.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_4.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hCHAT-INTRON_2.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,331.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_4.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_2.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0487.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human,1.0,0.020374898125509373,335.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_4.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hACTG1_2.ACTG1|4.CRko.sg_hACTG1_7.ACTG1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0487.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,488.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hSMPD1_7.SMPD1|4.CRko.sg_hTAB1_1.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,202.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human,1.0,0.020374898125509373,246.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|2.CRko.sg_hDMD-INTRON_3.DMD-INTRON|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,417.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,322.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,396.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_5.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,3.0,0.061124694376528114,290.0,19.200694431886227
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human,1.0,0.020374898125509373,249.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,309.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_3.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|2.CRko.sg_hDMD-INTRON_4.DMD-INTRON|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,384.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,213.0,0.0
4.CRko.sg_hCHUK_1.CHUK|4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human,1.0,0.020374898125509373,164.0,0.0
